No.,Time,Source,Destination,Protocol,Length,Info
160,4.213374,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 153#3]  > 57222 [ACK] Seq=1 Ack=145401 Win=170496 Len=0 TSval=48020 TSecr=47894 SLE=146849 SRE=155537
161,4.274512,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=155537 Win=170496 Len=0 TSval=48035 TSecr=48007
162,4.275835,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=155537 Ack=1 Win=29696 Len=1448 TSval=48045 TSecr=48020
163,4.288128,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=156985 Ack=1 Win=29696 Len=1448 TSval=48045 TSecr=48020
164,4.336905,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=158433 Ack=1 Win=29696 Len=1448 TSval=48060 TSecr=48035
165,4.426629,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=156985 Win=170496 Len=0 TSval=48073 TSecr=48045
166,4.43927,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=158433 Win=170496 Len=0 TSval=48076 TSecr=48045
167,4.489224,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=159881 Win=170496 Len=0 TSval=48089 TSecr=48060
168,4.501022,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=159881 Ack=1 Win=29696 Len=2896 TSval=48098 TSecr=48073
169,4.513583,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=162777 Ack=1 Win=29696 Len=1448 TSval=48102 TSecr=48076
170,4.551574,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=164225 Ack=1 Win=29696 Len=1448 TSval=48114 TSecr=48089
171,4.653105,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=162777 Win=170496 Len=0 TSval=48130 TSecr=48098
172,4.663983,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=164225 Win=170496 Len=0 TSval=48133 TSecr=48102
173,4.703989,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=165673 Win=170496 Len=0 TSval=48142 TSecr=48114
174,4.728342,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=165673 Ack=1 Win=29696 Len=2896 TSval=48155 TSecr=48130
175,4.751837,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=168569 Ack=1 Win=29696 Len=2896 TSval=48158 TSecr=48133
176,4.766426,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=171465 Ack=1 Win=29696 Len=1448 TSval=48168 TSecr=48142
177,4.87916,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=168569 Win=170496 Len=0 TSval=48186 TSecr=48155
178,4.908637,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=171465 Win=170496 Len=0 TSval=48192 TSecr=48158
179,4.917545,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=172913 Win=170496 Len=0 TSval=48196 TSecr=48168
180,4.953608,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=172913 Ack=1 Win=29696 Len=2896 TSval=48211 TSecr=48186
181,4.984051,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=175809 Ack=1 Win=29696 Len=2896 TSval=48219 TSecr=48192
182,5.104261,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=175809 Win=170496 Len=0 TSval=48243 TSecr=48211
183,5.135337,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=178705 Win=170496 Len=0 TSval=48250 TSecr=48219
184,5.178692,10.0.0.1,10.0.0.2,TCP,2962,[TCP Previous segment not captured] 57222 >  [ACK] Seq=180153 Ack=1 Win=29696 Len=2896 TSval=48268 TSecr=48243
185,5.21034,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=183049 Ack=1 Win=29696 Len=2896 TSval=48276 TSecr=48250
186,5.329347,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 183#1]  > 57222 [ACK] Seq=1 Ack=178705 Win=170496 Len=0 TSval=48299 TSecr=48219 SLE=180153 SRE=183049
187,5.361643,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 183#2]  > 57222 [ACK] Seq=1 Ack=178705 Win=170496 Len=0 TSval=48307 TSecr=48219 SLE=180153 SRE=185945
188,5.40368,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=185945 Ack=1 Win=29696 Len=2896 TSval=48324 TSecr=48299
189,5.416429,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=178705 Ack=1 Win=29696 Len=1448 TSval=48329 TSecr=48299
190,5.428193,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=188841 Ack=1 Win=29696 Len=1448 TSval=48332 TSecr=48307
191,5.554404,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 183#3]  > 57222 [ACK] Seq=1 Ack=178705 Win=170496 Len=0 TSval=48355 TSecr=48219 SLE=180153 SRE=188841
192,5.567573,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=188841 Win=170496 Len=0 TSval=48358 TSecr=48329
193,5.579273,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=190289 Win=170496 Len=0 TSval=48361 TSecr=48332
194,5.617245,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=190289 Ack=1 Win=29696 Len=1448 TSval=48380 TSecr=48355
195,5.630137,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=191737 Ack=1 Win=29696 Len=1448 TSval=48384 TSecr=48358
196,5.654625,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=193185 Ack=1 Win=29696 Len=2896 TSval=48387 TSecr=48361
197,5.768562,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=191737 Win=170496 Len=0 TSval=48409 TSecr=48380
198,5.781649,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=193185 Win=170496 Len=0 TSval=48412 TSecr=48384
199,5.806577,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=196081 Win=170496 Len=0 TSval=48418 TSecr=48387
200,5.830739,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=196081 Ack=1 Win=29696 Len=1448 TSval=48434 TSecr=48409
201,5.844593,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=197529 Ack=1 Win=29696 Len=1448 TSval=48437 TSecr=48412
202,5.868735,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=201873 Ack=1 Win=29696 Len=1448 TSval=48443 TSecr=48418
203,5.981592,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=197529 Win=170496 Len=0 TSval=48462 TSecr=48434
204,5.995151,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=198977 Win=170496 Len=0 TSval=48465 TSecr=48437
205,6.020687,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 204#1]  > 57222 [ACK] Seq=1 Ack=198977 Win=170496 Len=0 TSval=48472 TSecr=48437 SLE=201873 SRE=203321
206,6.05768,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=204769 Ack=1 Win=29696 Len=1448 TSval=48490 TSecr=48465
207,6.083423,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=206217 Ack=1 Win=29696 Len=1448 TSval=48497 TSecr=48472
208,6.208444,10.0.0.2,10.0.0.1,TCP,86,[TCP Dup ACK 204#2]  > 57222 [ACK] Seq=1 Ack=198977 Win=170496 Len=0 TSval=48519 TSecr=48437 SLE=204769 SRE=206217 SLE=201873 SRE=203321
209,6.233848,10.0.0.2,10.0.0.1,TCP,86,[TCP Dup ACK 204#3]  > 57222 [ACK] Seq=1 Ack=198977 Win=170496 Len=0 TSval=48525 TSecr=48437 SLE=204769 SRE=207665 SLE=201873 SRE=203321
210,6.71349,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=198977 Ack=1 Win=29696 Len=1448 TSval=48655 TSecr=48525
211,6.86513,10.0.0.2,10.0.0.1,TCP,86, > 57222 [ACK] Seq=1 Ack=200425 Win=170496 Len=0 TSval=48683 TSecr=48655 SLE=204769 SRE=207665 SLE=201873 SRE=203321
212,6.928251,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=200425 Ack=1 Win=29696 Len=1448 TSval=48708 TSecr=48683
213,6.940005,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=203321 Ack=1 Win=29696 Len=1448 TSval=48708 TSecr=48683
214,7.078801,10.0.0.2,10.0.0.1,TCP,78, > 57222 [ACK] Seq=1 Ack=203321 Win=170496 Len=0 TSval=48736 TSecr=48708 SLE=204769 SRE=207665
215,7.091693,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=207665 Win=170496 Len=0 TSval=48739 TSecr=48708
216,7.153756,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=207665 Ack=1 Win=29696 Len=2896 TSval=48761 TSecr=48736
217,7.166364,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=210561 Ack=1 Win=29696 Len=1448 TSval=48761 TSecr=48736
218,7.178005,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=212009 Ack=1 Win=29696 Len=1448 TSval=48765 TSecr=48739
219,7.304305,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=210561 Win=170496 Len=0 TSval=48793 TSecr=48761
220,7.31766,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=212009 Win=170496 Len=0 TSval=48796 TSecr=48761
221,7.328699,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=213457 Win=170496 Len=0 TSval=48799 TSecr=48765
222,7.378677,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=213457 Ack=1 Win=29696 Len=2896 TSval=48818 TSecr=48793
223,7.391009,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=217801 Ack=1 Win=29696 Len=1448 TSval=48824 TSecr=48799
224,7.529312,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=216353 Win=170496 Len=0 TSval=48849 TSecr=48818
225,7.541572,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 224#1]  > 57222 [ACK] Seq=1 Ack=216353 Win=170496 Len=0 TSval=48852 TSecr=48818 SLE=217801 SRE=219249
226,7.604463,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=219249 Ack=1 Win=29696 Len=2896 TSval=48874 TSecr=48849
227,7.627912,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=222145 Ack=1 Win=29696 Len=2896 TSval=48877 TSecr=48852
228,7.755796,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 224#2]  > 57222 [ACK] Seq=1 Ack=216353 Win=170496 Len=0 TSval=48905 TSecr=48818 SLE=217801 SRE=222145
229,7.778849,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 224#3]  > 57222 [ACK] Seq=1 Ack=216353 Win=170496 Len=0 TSval=48911 TSecr=48818 SLE=217801 SRE=225041
230,7.818419,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=216353 Ack=1 Win=29696 Len=1448 TSval=48931 TSecr=48905
231,7.84164,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=226489 Ack=1 Win=29696 Len=1448 TSval=48936 TSecr=48911
232,7.968896,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=225041 Win=170496 Len=0 TSval=48959 TSecr=48931
233,7.994001,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 232#1]  > 57222 [ACK] Seq=1 Ack=225041 Win=170496 Len=0 TSval=48965 TSecr=48931 SLE=226489 SRE=227937
234,8.031205,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=227937 Ack=1 Win=29696 Len=1448 TSval=48984 TSecr=48959
235,8.056585,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=229385 Ack=1 Win=29696 Len=1448 TSval=48990 TSecr=48965
236,8.182314,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 232#2]  > 57222 [ACK] Seq=1 Ack=225041 Win=170496 Len=0 TSval=49012 TSecr=48931 SLE=226489 SRE=229385
237,8.207724,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 232#3]  > 57222 [ACK] Seq=1 Ack=225041 Win=170496 Len=0 TSval=49018 TSecr=48931 SLE=226489 SRE=230833
238,8.244828,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=230833 Ack=1 Win=29696 Len=1448 TSval=49037 TSecr=49012
239,8.262444,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=225041 Ack=1 Win=29696 Len=1448 TSval=49042 TSecr=49012
240,8.275129,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=232281 Ack=1 Win=29696 Len=1448 TSval=49044 TSecr=49018
241,8.397083,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 232#4]  > 57222 [ACK] Seq=1 Ack=225041 Win=170496 Len=0 TSval=49066 TSecr=48931 SLE=226489 SRE=232281
242,8.413679,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=232281 Win=170496 Len=0 TSval=49070 TSecr=49042
243,8.426396,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=233729 Win=170496 Len=0 TSval=49073 TSecr=49044
244,8.476147,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=233729 Ack=1 Win=29696 Len=1448 TSval=49095 TSecr=49070
245,8.488853,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=235177 Ack=1 Win=29696 Len=1448 TSval=49098 TSecr=49073
246,8.500845,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=236625 Ack=1 Win=29696 Len=1448 TSval=49098 TSecr=49073
247,8.626939,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=235177 Win=170496 Len=0 TSval=49123 TSecr=49095
248,8.639963,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=236625 Win=170496 Len=0 TSval=49127 TSecr=49098
249,8.652041,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=238073 Win=170496 Len=0 TSval=49130 TSecr=49098
250,8.689191,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=238073 Ack=1 Win=29696 Len=1448 TSval=49148 TSecr=49123
251,8.702803,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=239521 Ack=1 Win=29696 Len=1448 TSval=49152 TSecr=49127
252,8.714704,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=240969 Ack=1 Win=29696 Len=1448 TSval=49155 TSecr=49130
253,8.840041,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=239521 Win=170496 Len=0 TSval=49177 TSecr=49148
254,8.855682,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=240969 Win=170496 Len=0 TSval=49180 TSecr=49152
255,8.865645,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=242417 Win=170496 Len=0 TSval=49183 TSecr=49155
256,8.903071,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=242417 Ack=1 Win=29696 Len=1448 TSval=49202 TSecr=49177
257,8.918827,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=243865 Ack=1 Win=29696 Len=1448 TSval=49206 TSecr=49180
258,8.930382,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=245313 Ack=1 Win=29696 Len=1448 TSval=49208 TSecr=49183
259,9.054168,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=243865 Win=170496 Len=0 TSval=49230 TSecr=49202
260,9.070034,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=245313 Win=170496 Len=0 TSval=49234 TSecr=49206
261,9.081592,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=246761 Win=170496 Len=0 TSval=49237 TSecr=49208
262,9.128492,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=246761 Ack=1 Win=29696 Len=2896 TSval=49255 TSecr=49230
263,9.144179,10.0.0.1,10.0.0.2,TCP,1514,[TCP Previous segment not captured] 57222 >  [ACK] Seq=251105 Ack=1 Win=29696 Len=1448 TSval=49262 TSecr=49237
264,9.279313,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=249657 Win=170496 Len=0 TSval=49286 TSecr=49255
265,9.296383,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 264#1]  > 57222 [ACK] Seq=1 Ack=249657 Win=170496 Len=0 TSval=49290 TSecr=49255 SLE=251105 SRE=252553
266,9.354005,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=252553 Ack=1 Win=29696 Len=2896 TSval=49312 TSecr=49286
267,9.371754,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=255449 Ack=1 Win=29696 Len=1448 TSval=49316 TSecr=49290
268,9.504391,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 264#2]  > 57222 [ACK] Seq=1 Ack=249657 Win=170496 Len=0 TSval=49343 TSecr=49255 SLE=251105 SRE=255449
269,9.524159,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 264#3]  > 57222 [ACK] Seq=1 Ack=249657 Win=170496 Len=0 TSval=49347 TSecr=49255 SLE=251105 SRE=256897
270,9.550642,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=249657 Ack=1 Win=29696 Len=1448 TSval=49364 TSecr=49290
271,9.566869,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=256897 Ack=1 Win=29696 Len=1448 TSval=49368 TSecr=49343
272,9.701487,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=256897 Win=170496 Len=0 TSval=49392 TSecr=49364
273,9.718088,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=258345 Win=170496 Len=0 TSval=49396 TSecr=49368
274,9.763883,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=258345 Ack=1 Win=29696 Len=1448 TSval=49417 TSecr=49392
275,9.780499,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=259793 Ack=1 Win=29696 Len=1448 TSval=49421 TSecr=49396
276,9.792397,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=261241 Ack=1 Win=29696 Len=1448 TSval=49421 TSecr=49396
277,9.914292,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=259793 Win=170496 Len=0 TSval=49445 TSecr=49417
278,9.930925,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=261241 Win=170496 Len=0 TSval=49449 TSecr=49421
279,9.944591,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=262689 Win=170496 Len=0 TSval=49452 TSecr=49421
280,9.976549,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=262689 Ack=1 Win=29696 Len=1448 TSval=49470 TSecr=49445
281,9.993249,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=264137 Ack=1 Win=29696 Len=1448 TSval=49474 TSecr=49449
282,10.019698,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=265585 Ack=1 Win=29696 Len=2896 TSval=49478 TSecr=49452
283,10.127723,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=264137 Win=170496 Len=0 TSval=49498 TSecr=49470
284,10.144434,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=265585 Win=170496 Len=0 TSval=49503 TSecr=49474
285,10.170888,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=268481 Win=170496 Len=0 TSval=49509 TSecr=49478
286,10.190392,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=268481 Ack=1 Win=29696 Len=1448 TSval=49524 TSecr=49498
287,10.245292,10.0.0.1,10.0.0.2,TCP,2962,[TCP Previous segment not captured] 57222 >  [ACK] Seq=271377 Ack=1 Win=29696 Len=2896 TSval=49534 TSecr=49509
288,10.343756,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=269929 Win=170496 Len=0 TSval=49552 TSecr=49524
289,10.396395,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 288#1]  > 57222 [ACK] Seq=1 Ack=269929 Win=170496 Len=0 TSval=49566 TSecr=49524 SLE=271377 SRE=274273
290,10.406088,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=274273 Ack=1 Win=29696 Len=1448 TSval=49578 TSecr=49552
291,10.470924,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=275721 Ack=1 Win=29696 Len=2896 TSval=49591 TSecr=49566
292,10.556791,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 288#2]  > 57222 [ACK] Seq=1 Ack=269929 Win=170496 Len=0 TSval=49606 TSecr=49524 SLE=271377 SRE=275721
293,10.619941,10.0.0.1,10.0.0.2,TCP,1514,[TCP Retransmission] 57222 >  [ACK] Seq=269929 Ack=1 Win=29696 Len=1448 TSval=49631 TSecr=49606
294,10.622074,10.0.0.2,10.0.0.1,TCP,78,[TCP Dup ACK 288#3]  > 57222 [ACK] Seq=1 Ack=269929 Win=170496 Len=0 TSval=49622 TSecr=49524 SLE=271377 SRE=278617
295,10.684446,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=278617 Ack=1 Win=29696 Len=1448 TSval=49647 TSecr=49622
296,10.771105,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=278617 Win=170496 Len=0 TSval=49659 TSecr=49631
297,10.833424,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=280065 Ack=1 Win=29696 Len=1448 TSval=49684 TSecr=49659
298,10.83661,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=280065 Win=170496 Len=0 TSval=49675 TSecr=49647
299,10.898991,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=281513 Ack=1 Win=29696 Len=1448 TSval=49701 TSecr=49675
300,10.910916,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=282961 Ack=1 Win=29696 Len=1448 TSval=49701 TSecr=49675
301,10.983888,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=281513 Win=170496 Len=0 TSval=49713 TSecr=49684
302,11.04643,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=284409 Ack=1 Win=29696 Len=1448 TSval=49738 TSecr=49713
303,11.050638,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=282961 Win=170496 Len=0 TSval=49729 TSecr=49701
304,11.061995,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=284409 Win=170496 Len=0 TSval=49732 TSecr=49701
305,11.112846,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=285857 Ack=1 Win=29696 Len=1448 TSval=49754 TSecr=49729
306,11.1375,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=287305 Ack=1 Win=29696 Len=2896 TSval=49757 TSecr=49732
307,11.197631,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=285857 Win=170496 Len=0 TSval=49766 TSecr=49738
308,11.260128,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=290201 Ack=1 Win=29696 Len=1448 TSval=49791 TSecr=49766
309,11.264068,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=287305 Win=170496 Len=0 TSval=49782 TSecr=49754
310,11.288494,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=290201 Win=170496 Len=0 TSval=49789 TSecr=49757
311,11.327478,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=291649 Ack=1 Win=29696 Len=1448 TSval=49808 TSecr=49782
312,11.363604,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=293097 Ack=1 Win=29696 Len=2896 TSval=49814 TSecr=49789
313,11.410706,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=291649 Win=170496 Len=0 TSval=49819 TSecr=49791
314,11.472957,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=295993 Ack=1 Win=29696 Len=1448 TSval=49844 TSecr=49819
315,11.478844,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=293097 Win=170496 Len=0 TSval=49836 TSecr=49808
316,11.514905,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=295993 Win=170496 Len=0 TSval=49845 TSecr=49814
317,11.541234,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=297441 Ack=1 Win=29696 Len=1448 TSval=49861 TSecr=49836
318,11.589987,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=298889 Ack=1 Win=29696 Len=2896 TSval=49870 TSecr=49845
319,11.623285,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=297441 Win=170496 Len=0 TSval=49872 TSecr=49844
320,11.68564,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=301785 Ack=1 Win=29696 Len=1448 TSval=49898 TSecr=49872
321,11.692543,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=298889 Win=170496 Len=0 TSval=49890 TSecr=49861
322,11.741284,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=301785 Win=170496 Len=0 TSval=49902 TSecr=49870
323,11.755007,10.0.0.1,10.0.0.2,TCP,1514,57222 >  [ACK] Seq=303233 Ack=1 Win=29696 Len=1448 TSval=49915 TSecr=49890
324,11.815608,10.0.0.1,10.0.0.2,TCP,2962,57222 >  [ACK] Seq=304681 Ack=1 Win=29696 Len=2896 TSval=49927 TSecr=49902
325,11.837898,10.0.0.2,10.0.0.1,TCP,66, > 57222 [ACK] Seq=1 Ack=303233 Win=170496 Len=0 TSval=49926 TSecr=49898
